InGame,DropperID,MobName,Enable,QuestID,ItemID,ServerItemName,ItemName,Chance,MinQTY,MaxQTY
FALSE,9500307,Stumpy,TRUE,0,2041045,Scroll for Cape for Defense 15%,Scroll for Cape for Defense 15%,10000,1,4
FALSE,9500307,Stumpy,TRUE,0,2043001,Scroll for One-Handed Sword for ATT 60%,Scroll for One-Handed Sword for ATT 60%,10000,1,4
FALSE,9500307,Stumpy,TRUE,0,2043101,Scroll for One-Handed Axe for ATT 60%,Scroll for One-Handed Axe for ATT 60%,10000,1,4
FALSE,9500307,Stumpy,TRUE,0,2043201,Scroll for One-Handed BW for ATT 60%,Scroll for One-Handed BW for ATT 60%,10000,1,4
FALSE,9500307,Stumpy,TRUE,0,2044002,Scroll for Two-Handed Sword for ATT 10%,Scroll for Two-Handed Sword for ATT 10%,10000,1,4
FALSE,9500307,Stumpy,TRUE,0,2044201,Scroll for Two-Handed BW for ATT 60%,Scroll for Two-Handed BW for ATT 60%,10000,1,4
FALSE,9500307,Stumpy,TRUE,0,1002170,Dark Distinction,Dark Distinction,40000,1,1
FALSE,9500307,Stumpy,TRUE,0,1002185,Dark Pilfer,Dark Pilfer,40000,1,1
FALSE,9500307,Stumpy,TRUE,0,1041083,Dark Piettra,Dark Piettra,40000,1,1
FALSE,9500307,Stumpy,TRUE,0,1072087,Black Lappy Boots,Black Lappy Boots,40000,1,1
FALSE,9500307,Stumpy,TRUE,0,1072107,Black Red-Lined Shoes,Black Red-Lined Shoes,40000,1,1
FALSE,9500307,Stumpy,TRUE,0,1082025,Dark Knuckle,Dark Knuckle,40000,1,1
FALSE,9500307,Stumpy,TRUE,0,1082074,Dark Cleave,Dark Cleave,40000,1,1
FALSE,9500307,Stumpy,TRUE,0,4000003,Tree Branch,Tree Branch,200000,1,1
FALSE,9500307,Stumpy,TRUE,0,4000018,Firewood,Firewood,200000,1,1
FALSE,9500307,Stumpy,TRUE,0,4000195,Seedling,Seedling,200000,1,1
FALSE,9500307,Stumpy,TRUE,0,4003001,Processed Wood,Processed Wood,7000,1,1
FALSE,9500307,Stumpy,TRUE,0,4010000,Bronze Ore,Bronze Ore,7000,1,1
FALSE,9500307,Stumpy,TRUE,0,4020001,Amethyst Ore,Amethyst Ore,7000,1,1
FALSE,9500308,Faust,TRUE,0,0,Meso,Meso,400000,468,2300
FALSE,9500308,Faust,FALSE,0,2388002,Faust Card,Faust Card,24000,1,4
FALSE,9500308,Faust,TRUE,0,2000002,White Potion,White Potion,40000,1,4
FALSE,9500308,Faust,TRUE,0,2000003,Blue Potion,Blue Potion,40000,1,4
FALSE,9500308,Faust,TRUE,0,2002002,Magic Potion,Magic Potion,10000,1,4
FALSE,9500308,Faust,TRUE,0,2002003,Wizard Potion,Wizard Potion,10000,1,4
FALSE,9500308,Faust,TRUE,0,2040301,Scroll for Earring for INT 60%,Scroll for Earring for INT 60%,10000,1,4
FALSE,9500308,Faust,TRUE,0,2040504,Scroll for Overall Armor for Defense 60%,Scroll for Overall Armor for Defense 60%,10000,1,4
FALSE,9500308,Faust,TRUE,0,2040514,Scroll for Overall Armor for INT 10%,Scroll for Overall Armor for INT 10%,10000,1,4
FALSE,9500308,Faust,TRUE,0,2040707,Scroll for Shoes for Mobility 60%,Scroll for Shoes for Mobility 60%,10000,1,4
FALSE,9500308,Faust,TRUE,0,2040801,Scroll for Gloves for Accuracy 60%,Scroll for Gloves for Accuracy 60%,10000,1,4
FALSE,9500308,Faust,TRUE,0,2040901,Scroll for Shield for Defense 60%,Scroll for Shield for Defense 60%,10000,1,4
FALSE,9500308,Faust,TRUE,0,2040930,Dark Scroll for Shield for STR 70%,Dark Scroll for Shield for STR 70%,10000,1,4
FALSE,9500308,Faust,TRUE,0,2040932,Dark Scroll for Shield for STR 30%,Dark Scroll for Shield for STR 30%,10000,1,4
FALSE,9500308,Faust,TRUE,0,2041016,Scroll for Cape for INT 60%,Scroll for Cape for INT 60%,10000,1,4
FALSE,9500308,Faust,TRUE,0,2041017,Scroll for Cape for INT 10%,Scroll for Cape for INT 10%,10000,1,4
FALSE,9500308,Faust,TRUE,0,2041028,Dark Scroll for Cape for Defense 70%,Dark Scroll for Cape for Defense 70%,10000,1,4
FALSE,9500308,Faust,TRUE,0,2043702,Scroll for Wand for Magic ATT 10%,Scroll for Wand for Magic ATT 10%,10000,1,4
FALSE,9500308,Faust,TRUE,0,2043801,Scroll for Staff for Magic ATT 60%,Scroll for Staff for Magic ATT 60%,10000,1,4
FALSE,9500308,Faust,TRUE,0,2044101,Scroll for Two-Handed Axe for ATT 60%,Scroll for Two-Handed Axe for ATT 60%,10000,1,4
FALSE,9500308,Faust,TRUE,0,2044302,Scroll for Spear for ATT 10%,Scroll for Spear for ATT 10%,10000,1,4
FALSE,9500308,Faust,TRUE,0,2044601,Scroll for Crossbow for ATT 60%,Scroll for Crossbow for ATT 60%,10000,1,4
FALSE,9500308,Faust,TRUE,0,2044701,Scroll for Claw for ATT 60%,Scroll for Claw for ATT 60%,10000,1,4
FALSE,9500308,Faust,TRUE,0,2044804,Dark Scroll for Knuckler for ATT 30%,Dark Scroll for Knuckler for ATT 30%,10000,1,4
FALSE,9500308,Faust,TRUE,0,2044902,Scroll for Gun for ATT 10%,Scroll for Gun for ATT 10%,10000,1,4
FALSE,9500308,Faust,FALSE,0,1200000,Arrow for Bow,Arrow for Bow,10000,1,1
FALSE,9500308,Faust,FALSE,0,1201000,Bolt for Crossbow,Arrow for Crossbow,10000,1,1
FALSE,9500308,Faust,TRUE,0,1302010,Jeweled Katar,Jeweled Katar,40000,1,1
FALSE,9500308,Faust,TRUE,0,1312008,Buck,Buck,40000,1,1
FALSE,9500308,Faust,TRUE,0,1322017,Knuckle Mace,Knuckle Mace,40000,1,1
FALSE,9500308,Faust,TRUE,0,1372007,Cromi,Cromi,40000,1,1
FALSE,9500308,Faust,TRUE,0,1382006,Thorns,Thorns,40000,1,1
FALSE,9500308,Faust,TRUE,0,1412003,The Rising,The Rising,40000,1,1
FALSE,9500308,Faust,TRUE,0,1422005,Golden Mole,Golden Mole,40000,1,1
FALSE,9500308,Faust,TRUE,0,1432039,Fishing Pole,Fishing Pole,40000,1,1
FALSE,9500308,Faust,TRUE,0,1442005,The Nine Dragons,The Nine Dragons,40000,1,1
FALSE,9500308,Faust,TRUE,0,1452008,Olympus,Olympus,40000,1,1
FALSE,9500308,Faust,TRUE,0,1462007,Rower,Rower,40000,1,1
FALSE,9500308,Faust,TRUE,0,1472021,Dark Slain,Dark Slain,40000,1,1
FALSE,9500308,Faust,TRUE,0,1482007,Fury Claw,Fury Claw,40000,1,1
FALSE,9500308,Faust,TRUE,0,1492007,Mr. Rasfelt,Mr,40000,1,1
FALSE,9500308,Faust,TRUE,0,4000021,Leather,Leather,200000,1,1
FALSE,9500308,Faust,TRUE,0,4000026,Lupin Doll,Lupin Doll,200000,1,1
FALSE,9500308,Faust,TRUE,0,4000031,Cursed Doll,Cursed Doll,200000,1,1
FALSE,9500308,Faust,TRUE,0,4010005,Orihalcon Ore,Orihalcon Ore,7000,1,1
FALSE,9500308,Faust,TRUE,0,4020005,Sapphire Ore,Sapphire Ore,7000,1,1
FALSE,9500309,King Clang,TRUE,0,0,Meso,Meso,400000,552,2710
FALSE,9500309,King Clang,FALSE,0,2388003,King Clang Card,King Clang Card,24000,1,4
FALSE,9500309,King Clang,TRUE,0,2000002,White Potion,White Potion,40000,1,4
FALSE,9500309,King Clang,TRUE,0,2000003,Blue Potion,Blue Potion,40000,1,4
FALSE,9500309,King Clang,TRUE,0,2001001,Ice Cream Pop,Ice Cream Pop,10000,1,4
FALSE,9500309,King Clang,TRUE,0,2002000,Dexterity Potion,Dexterity Potion,10000,1,4
FALSE,9500309,King Clang,TRUE,0,2040001,Scroll for Helmet for Defense 60%,Scroll for Helmet for Defense 60%,10000,1,4
FALSE,9500309,King Clang,TRUE,0,2040513,Scroll for Overall Armor for INT 60%,Scroll for Overall Armor for INT 60%,10000,1,4
FALSE,9500309,King Clang,TRUE,0,2040702,Scroll for Shoes for Avoidability 10%,Scroll for Shoes for Avoidability 10%,10000,1,4
FALSE,9500309,King Clang,TRUE,0,2040704,Scroll for Shoes for Jump 60%,Scroll for Shoes for Jump 60%,10000,1,4
FALSE,9500309,King Clang,TRUE,0,2040707,Scroll for Shoes for Mobility 60%,Scroll for Shoes for Mobility 60%,10000,1,4
FALSE,9500309,King Clang,TRUE,0,2040804,Scroll for Gloves for ATT 60%,Scroll for Gloves for ATT 60%,10000,1,4
FALSE,9500309,King Clang,TRUE,0,2040902,Scroll for Shield for Defense 10%,Scroll for Shield for Defense 10%,10000,1,4
FALSE,9500309,King Clang,TRUE,0,2041013,Scroll for Cape for STR 60%,Scroll for Cape for STR 60%,10000,1,4
FALSE,9500309,King Clang,TRUE,0,2041022,Scroll for Cape for LUK 60%,Scroll for Cape for LUK 60%,10000,1,4
FALSE,9500309,King Clang,TRUE,0,2041028,Dark Scroll for Cape for Defense 70%,Dark Scroll for Cape for Defense 70%,10000,1,4
FALSE,9500309,King Clang,TRUE,0,2043002,Scroll for One-Handed Sword for ATT 10%,Scroll for One-Handed Sword for ATT 10%,10000,1,4
FALSE,9500309,King Clang,TRUE,0,2043301,Scroll for Dagger for ATT 60%,Scroll for Dagger for ATT 60%,10000,1,4
FALSE,9500309,King Clang,TRUE,0,2044601,Scroll for Crossbow for ATT 60%,Scroll for Crossbow for ATT 60%,10000,1,4
FALSE,9500309,King Clang,TRUE,0,2044701,Scroll for Claw for ATT 60%,Scroll for Claw for ATT 60%,10000,1,4
FALSE,9500309,King Clang,TRUE,0,1002029,Red Oriental Helmet,Red Oriental Helmet,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1002246,Dark Seraphis,Dark Seraphis,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1002249,Dark Identity,Dark Identity,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1002270,Black Polyfeather Hat,Black Polyfeather Hat,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1002634,Purple Cast Linen,Purple Cast Linen,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1040093,Dark Orientican,Dark Orientican,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1040100,Dark Scorpio,Dark Scorpio,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1041092,Red Ice Queen,Red Ice Queen,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1041095,Bloody Mantis,Bloody Mantis,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1050056,Dark Anakamoon,Dark Anakamoon,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1050060,Red Tai,Red Tai,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1051041,Red Choro,Red Choro,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1051047,Dark Anakarune,Dark Anakarune,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1052119,Black Royal Barone,Black Royal Barone,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1072136,Pink Goldrunners,Pink Goldrunners,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1072144,Red Gore Boots,Red Gore Boots,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1072149,Blood Camel Boots,Blood Camel Boots,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1072152,Dark Moss Boots,Dark Moss Boots,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1072306,Black Basile Boots,Black Basile Boots,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1082061,Dark Clench,Dark Clench,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1082088,Dark Manute,Dark Manute,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1082091,Dark Garner,Dark Garner,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1082094,Gold Pow,Gold Pow,40000,1,1
FALSE,9500309,King Clang,TRUE,0,1082201,Black Schult,Black Schult,40000,1,1
FALSE,9500309,King Clang,TRUE,0,4010003,Adamantium Ore,Adamantium Ore,7000,1,1
FALSE,9500309,King Clang,TRUE,0,4020005,Sapphire Ore,Sapphire Ore,7000,1,1
FALSE,9500310,Timer,TRUE,0,0,Meso,Meso,400000,630,3090
FALSE,9500310,Timer,FALSE,0,2388005,Timer Card,Timer Card,24000,1,4
FALSE,9500310,Timer,TRUE,0,2000002,White Potion,White Potion,40000,1,4
FALSE,9500310,Timer,TRUE,0,2000003,Blue Potion,Blue Potion,40000,1,4
FALSE,9500310,Timer,TRUE,0,2002002,Magic Potion,Magic Potion,10000,1,4
FALSE,9500310,Timer,TRUE,0,2002003,Wizard Potion,Wizard Potion,10000,1,4
FALSE,9500310,Timer,TRUE,0,2040302,Scroll for Earring for INT 10%,Scroll for Earring for INT 10%,10000,1,4
FALSE,9500310,Timer,TRUE,0,2040401,Scroll for Topwear for Defense 60%,Scroll for Topwear for Defense 60%,10000,1,4
FALSE,9500310,Timer,TRUE,0,2040502,Scroll for Overall Armor for DEX 10%,Scroll for Overall Armor for DEX 10%,10000,1,4
FALSE,9500310,Timer,TRUE,0,2040516,Scroll for Overall Armor for LUK 60%,Scroll for Overall Armor for LUK 60%,10000,1,4
FALSE,9500310,Timer,TRUE,0,2040614,Scroll for Bottomwear for DEX 100%,Scroll for Bottomwear for DEX 100%,10000,1,4
FALSE,9500310,Timer,TRUE,0,2040704,Scroll for Shoes for Jump 60%,Scroll for Shoes for Jump 60%,10000,1,4
FALSE,9500310,Timer,TRUE,0,2040804,Scroll for Gloves for ATT 60%,Scroll for Gloves for ATT 60%,10000,1,4
FALSE,9500310,Timer,TRUE,0,2041013,Scroll for Cape for STR 60%,Scroll for Cape for STR 60%,10000,1,4
FALSE,9500310,Timer,TRUE,0,2041016,Scroll for Cape for INT 60%,Scroll for Cape for INT 60%,10000,1,4
FALSE,9500310,Timer,TRUE,0,2041028,Dark Scroll for Cape for Defense 70%,Dark Scroll for Cape for Defense 70%,10000,1,4
FALSE,9500310,Timer,TRUE,0,2043201,Scroll for One-Handed BW for ATT 60%,Scroll for One-Handed BW for ATT 60%,10000,1,4
FALSE,9500310,Timer,TRUE,0,2043701,Scroll for Wand for Magic ATT 60%,Scroll for Wand for Magic ATT 60%,10000,1,4
FALSE,9500310,Timer,TRUE,0,2044101,Scroll for Two-Handed Axe for ATT 60%,Scroll for Two-Handed Axe for ATT 60%,10000,1,4
FALSE,9500310,Timer,TRUE,0,2044201,Scroll for Two-Handed BW for ATT 60%,Scroll for Two-Handed BW for ATT 60%,10000,1,4
FALSE,9500310,Timer,TRUE,0,2044301,Scroll for Spear for ATT 60%,Scroll for Spear for ATT 60%,10000,1,4
FALSE,9500310,Timer,TRUE,0,2044502,Scroll for Bow for ATT 10%,Scroll for Bow for ATT 10%,10000,1,4
FALSE,9500310,Timer,TRUE,0,2044803,Dark Scroll for Knuckler for ATT 70%,Dark Scroll for Knuckler for ATT 70%,10000,1,4
FALSE,9500310,Timer,TRUE,0,2044904,Dark Scroll for Gun for ATT 30%,Dark Scroll for Gun for ATT 30%,10000,1,4
FALSE,9500310,Timer,FALSE,0,1200000,Arrow for Bow,Arrow for Bow,10000,1,1
FALSE,9500310,Timer,FALSE,0,1201000,Bolt for Crossbow,Arrow for Crossbow,10000,1,1
FALSE,9500310,Timer,TRUE,0,1302011,Neocora,Neocora,40000,1,1
FALSE,9500310,Timer,TRUE,0,1302056,Sparta,Sparta,700,1,1
FALSE,9500310,Timer,TRUE,0,1312009,Hawkhead,Hawkhead,40000,1,1
FALSE,9500310,Timer,TRUE,0,1322018,Tamus,Tamus,40000,1,1
FALSE,9500310,Timer,TRUE,0,1332015,Deadly Fin,Deadly Fin,40000,1,1
FALSE,9500310,Timer,TRUE,0,1372014,Evil Tale,Evil Tale,40000,1,1
FALSE,9500310,Timer,TRUE,0,1412007,The Shining,The Shining,40000,1,1
FALSE,9500310,Timer,TRUE,0,1422009,The Blessing,The Blessing,40000,1,1
FALSE,9500310,Timer,TRUE,0,1432006,Holy Spear,Holy Spear,40000,1,1
FALSE,9500310,Timer,TRUE,0,1442010,Skylar,Skylar,40000,1,1
FALSE,9500310,Timer,TRUE,0,1452004,Asianic Bow,Asianic Bow,40000,1,1
FALSE,9500310,Timer,TRUE,0,1462008,Golden Crow,Golden Crow,40000,1,1
FALSE,9500310,Timer,TRUE,0,1472025,Dark Gigantic,Dark Gigantic,40000,1,1
FALSE,9500310,Timer,TRUE,0,1482008,Psycho Claw,Psycho Claw,40000,1,1
FALSE,9500310,Timer,TRUE,0,1492008,Burning Hell,Burning Hell,40000,1,1
FALSE,9500310,Timer,TRUE,0,4000113,Clock Spring,Clock Spring,200000,1,1
FALSE,9500310,Timer,TRUE,0,4000114,Table Clock,Table Clock,200000,1,1
FALSE,9500310,Timer,TRUE,0,4000115,Cog,Cog,200000,1,1
FALSE,9500310,Timer,TRUE,0,4004001,Wisdom Crystal Ore,Wisdom Crystal Ore,3000,1,1
FALSE,9500310,Timer,TRUE,0,4010003,Adamantium Ore,Adamantium Ore,7000,1,1
FALSE,9500310,Timer,TRUE,0,4020006,Topaz Ore,Topaz Ore,7000,1,1
FALSE,9500311,Dyle,TRUE,0,0,Meso,Meso,400000,765,3770
FALSE,9500311,Dyle,FALSE,0,2388007,Dyle Card,Dyle Card,24000,1,4
FALSE,9500311,Dyle,TRUE,0,2002001,Speed Potion,Speed Potion,10000,1,4
FALSE,9500311,Dyle,TRUE,0,2040001,Scroll for Helmet for Defense 60%,Scroll for Helmet for Defense 60%,10000,1,4
FALSE,9500311,Dyle,TRUE,0,2040501,Scroll for Overall Armor for DEX 60%,Scroll for Overall Armor for DEX 60%,10000,1,4
FALSE,9500311,Dyle,TRUE,0,2040516,Scroll for Overall Armor for LUK 60%,Scroll for Overall Armor for LUK 60%,10000,1,4
FALSE,9500311,Dyle,TRUE,0,2040614,Scroll for Bottomwear for DEX 100%,Scroll for Bottomwear for DEX 100%,10000,1,4
FALSE,9500311,Dyle,TRUE,0,2040702,Scroll for Shoes for Avoidability 10%,Scroll for Shoes for Avoidability 10%,10000,1,4
FALSE,9500311,Dyle,TRUE,0,2040708,Scroll for Shoes for Mobility 10%,Scroll for Shoes for Mobility 10%,10000,1,4
FALSE,9500311,Dyle,TRUE,0,2040804,Scroll for Gloves for ATT 60%,Scroll for Gloves for ATT 60%,10000,1,4
FALSE,9500311,Dyle,TRUE,0,2041005,Scroll for Cape for Defense 10%,Scroll for Cape for Defense 10%,10000,1,4
FALSE,9500311,Dyle,TRUE,0,2041045,Scroll for Cape for Defense 15%,Scroll for Cape for Defense 15%,10000,1,4
FALSE,9500311,Dyle,TRUE,0,2043301,Scroll for Dagger for ATT 60%,Scroll for Dagger for ATT 60%,10000,1,4
FALSE,9500311,Dyle,TRUE,0,2044001,Scroll for Two-Handed Sword for ATT 60%,Scroll for Two-Handed Sword for ATT 60%,10000,1,4
FALSE,9500311,Dyle,TRUE,0,2044313,Dark Scroll for Spear for Accuracy 30%,Dark Scroll for Spear for Accuracy 30%,10000,1,4
FALSE,9500311,Dyle,TRUE,0,2044401,Scroll for Pole Arm for ATT 60%,Scroll for Pole Arm for ATT 60%,10000,1,4
FALSE,9500311,Dyle,TRUE,0,2044502,Scroll for Bow for ATT 10%,Scroll for Bow for ATT 10%,10000,1,4
FALSE,9500311,Dyle,TRUE,0,2044601,Scroll for Crossbow for ATT 60%,Scroll for Crossbow for ATT 60%,10000,1,4
FALSE,9500311,Dyle,TRUE,0,2044701,Scroll for Claw for ATT 60%,Scroll for Claw for ATT 60%,10000,1,4
FALSE,9500311,Dyle,TRUE,0,2044702,Scroll for Claw for ATT 10%,Scroll for Claw for ATT 10%,10000,1,4
FALSE,9500311,Dyle,TRUE,0,1302012,Red Katana,Red Katana,40000,1,1
FALSE,9500311,Dyle,TRUE,0,1312010,Mikhail,Mikhail,40000,1,1
FALSE,9500311,Dyle,TRUE,0,1322019,The Judgement,The Judgement,40000,1,1
FALSE,9500311,Dyle,TRUE,0,1332018,Kandine,Kandine,40000,1,1
FALSE,9500311,Dyle,TRUE,0,1372015,Angel Wings,Angel Wings,40000,1,1
FALSE,9500311,Dyle,TRUE,0,1382010,Dark Ritual,Dark Ritual,40000,1,1
FALSE,9500311,Dyle,TRUE,0,1402012,Doombringer,Doombringer,40000,1,1
FALSE,9500311,Dyle,TRUE,0,1412008,Chrono,Chrono,40000,1,1
FALSE,9500311,Dyle,TRUE,0,1422010,Gigantic Sledge,Gigantic Sledge,40000,1,1
FALSE,9500311,Dyle,TRUE,0,1432007,Redemption,Redemption,40000,1,1
FALSE,9500311,Dyle,TRUE,0,1442008,The Gold Dragon,The Gold Dragon,40000,1,1
FALSE,9500311,Dyle,TRUE,0,1452011,Golden Hinkel,Golden Hinkel,40000,1,1
FALSE,9500311,Dyle,TRUE,0,1462009,Gross Jaeger,Gross Jaeger,40000,1,1
FALSE,9500311,Dyle,TRUE,0,1472029,Black Scarab,Black Scarab,40000,1,1
FALSE,9500311,Dyle,TRUE,0,1482009,Beia Crash,Beia Crash,40000,1,1
FALSE,9500311,Dyle,TRUE,0,1492009,Abyss Shooter,Abyss Shooter,40000,1,1
FALSE,9500311,Dyle,TRUE,0,4000021,Leather,Leather,200000,1,1
FALSE,9500311,Dyle,TRUE,0,4000032,Ligator Skin,Ligator Skin,200000,1,1
FALSE,9500311,Dyle,TRUE,0,4000033,Croco Skin,Croco Skin,200000,1,1
FALSE,9500311,Dyle,TRUE,0,4010002,Mithril Ore,Mithril Ore,7000,1,1
FALSE,9500311,Dyle,TRUE,0,4020003,Emerald Ore,Emerald Ore,7000,1,1
FALSE,9500312,Nine-Tailed Fox,TRUE,0,0,Meso,Meso,400000,903,4440
FALSE,9500312,Nine-Tailed Fox,FALSE,0,2388009,Nine-Tailed Fox Card,Nine-Tailed Fox Card,24000,1,4
FALSE,9500312,Nine-Tailed Fox,TRUE,0,2000002,White Potion,White Potion,40000,1,4
FALSE,9500312,Nine-Tailed Fox,TRUE,0,2000003,Blue Potion,Blue Potion,40000,1,4
FALSE,9500312,Nine-Tailed Fox,TRUE,0,2040501,Scroll for Overall Armor for DEX 60%,Scroll for Overall Armor for DEX 60%,10000,1,4
FALSE,9500312,Nine-Tailed Fox,TRUE,0,2040513,Scroll for Overall Armor for INT 60%,Scroll for Overall Armor for INT 60%,10000,1,4
FALSE,9500312,Nine-Tailed Fox,TRUE,0,2040602,Scroll for Bottomwear for Defense 10%,Scroll for Bottomwear for Defense 10%,10000,1,4
FALSE,9500312,Nine-Tailed Fox,TRUE,0,2040701,Scroll for Shoes for Avoidability 60%,Scroll for Shoes for Avoidability 60%,10000,1,4
FALSE,9500312,Nine-Tailed Fox,TRUE,0,2040702,Scroll for Shoes for Avoidability 10%,Scroll for Shoes for Avoidability 10%,10000,1,4
FALSE,9500312,Nine-Tailed Fox,TRUE,0,2040804,Scroll for Gloves for ATT 60%,Scroll for Gloves for ATT 60%,10000,1,4
FALSE,9500312,Nine-Tailed Fox,TRUE,0,2041004,Scroll for Cape for Defense 60%,Scroll for Cape for Defense 60%,10000,1,4
FALSE,9500312,Nine-Tailed Fox,TRUE,0,2041016,Scroll for Cape for INT 60%,Scroll for Cape for INT 60%,10000,1,4
FALSE,9500312,Nine-Tailed Fox,TRUE,0,2041017,Scroll for Cape for INT 10%,Scroll for Cape for INT 10%,10000,1,4
FALSE,9500312,Nine-Tailed Fox,TRUE,0,2043301,Scroll for Dagger for ATT 60%,Scroll for Dagger for ATT 60%,10000,1,4
FALSE,9500312,Nine-Tailed Fox,TRUE,0,2043702,Scroll for Wand for Magic ATT 10%,Scroll for Wand for Magic ATT 10%,10000,1,4
FALSE,9500312,Nine-Tailed Fox,TRUE,0,2043801,Scroll for Staff for Magic ATT 60%,Scroll for Staff for Magic ATT 60%,10000,1,4
FALSE,9500312,Nine-Tailed Fox,TRUE,0,2044501,Scroll for Bow for ATT 60%,Scroll for Bow for ATT 60%,10000,1,4
FALSE,9500312,Nine-Tailed Fox,TRUE,0,2044804,Dark Scroll for Knuckler for ATT 30%,Dark Scroll for Knuckler for ATT 30%,10000,1,4
FALSE,9500312,Nine-Tailed Fox,TRUE,0,2044902,Scroll for Gun for ATT 10%,Scroll for Gun for ATT 10%,10000,1,4
FALSE,9500312,Nine-Tailed Fox,TRUE,0,1072154,Blue Carzen Boots,Blue Carzen Boots,40000,1,1
FALSE,9500312,Nine-Tailed Fox,TRUE,0,1072160,Gold Lapiz Sandals,Gold Lapiz Sandals,40000,1,1
FALSE,9500312,Nine-Tailed Fox,TRUE,0,1072167,Dark Elf Shoes,Dark Elf Shoes,40000,1,1
FALSE,9500312,Nine-Tailed Fox,TRUE,0,1082097,Gold Rover,Gold Rover,40000,1,1
FALSE,9500312,Nine-Tailed Fox,TRUE,0,1082204,Black Bisk,Black Bisk,40000,1,1
FALSE,9500312,Nine-Tailed Fox,TRUE,0,1200001,Bronze Arrow for Bow,Bronze Arrow for Bow,500,1,1
FALSE,9500312,Nine-Tailed Fox,TRUE,0,1201001,Bronze Bolt for Crossbow,Bronze Arrow for Crossbow,500,1,1
FALSE,9500312,Nine-Tailed Fox,TRUE,0,4000172,Three-Tailed Foxtail,Three-Tailed Foxtail,200000,1,1
FALSE,9500312,Nine-Tailed Fox,TRUE,0,4004002,Dexterous Crystal Ore,DEX Crystal Ore,3000,1,1
FALSE,9500313,Tae Roon,TRUE,0,0,Meso,Meso,400000,933,4590
FALSE,9500313,Tae Roon,FALSE,0,2388010,Tae Roon Card,Tae Roon Card,24000,1,4
FALSE,9500313,Tae Roon,TRUE,0,2000002,White Potion,White Potion,40000,1,4
FALSE,9500313,Tae Roon,TRUE,0,2000003,Blue Potion,Blue Potion,40000,1,4
FALSE,9500313,Tae Roon,TRUE,0,2002004,Warrior Potion,Warrior Potion,10000,1,4
FALSE,9500313,Tae Roon,TRUE,0,2002011,Pain Reliever,Pain Reliever,10000,1,4
FALSE,9500313,Tae Roon,TRUE,0,2040001,Scroll for Helmet for Defense 60%,Scroll for Helmet for Defense 60%,10000,1,4
FALSE,9500313,Tae Roon,TRUE,0,2040514,Scroll for Overall Armor for INT 10%,Scroll for Overall Armor for INT 10%,10000,1,4
FALSE,9500313,Tae Roon,TRUE,0,2040705,Scroll for Shoes for Jump 10%,Scroll for Shoes for Jump 10%,10000,1,4
FALSE,9500313,Tae Roon,TRUE,0,2040708,Scroll for Shoes for Mobility 10%,Scroll for Shoes for Mobility 10%,10000,1,4
FALSE,9500313,Tae Roon,TRUE,0,2040805,Scroll for Gloves for ATT 10%,Scroll for Gloves for ATT 10%,10000,1,4
FALSE,9500313,Tae Roon,TRUE,0,2040901,Scroll for Shield for Defense 60%,Scroll for Shield for Defense 60%,10000,1,4
FALSE,9500313,Tae Roon,TRUE,0,2041004,Scroll for Cape for Defense 60%,Scroll for Cape for Defense 60%,10000,1,4
FALSE,9500313,Tae Roon,TRUE,0,2041022,Scroll for Cape for LUK 60%,Scroll for Cape for LUK 60%,10000,1,4
FALSE,9500313,Tae Roon,TRUE,0,2041045,Scroll for Cape for Defense 15%,Scroll for Cape for Defense 15%,10000,1,4
FALSE,9500313,Tae Roon,TRUE,0,2043101,Scroll for One-Handed Axe for ATT 60%,Scroll for One-Handed Axe for ATT 60%,10000,1,4
FALSE,9500313,Tae Roon,TRUE,0,2043301,Scroll for Dagger for ATT 60%,Scroll for Dagger for ATT 60%,10000,1,4
FALSE,9500313,Tae Roon,TRUE,0,2043801,Scroll for Staff for Magic ATT 60%,Scroll for Staff for Magic ATT 60%,10000,1,4
FALSE,9500313,Tae Roon,TRUE,0,2044101,Scroll for Two-Handed Axe for ATT 60%,Scroll for Two-Handed Axe for ATT 60%,10000,1,4
