InGame,DropperID,MobName,isBoss,Enable,QuestID,ItemID,ServerItemName,ItemName,Chance,MinQTY,MaxQTY,AvgQty,,,,,,,,,,,,,,,,
TRUE,7130000,Lucida,FALSE,TRUE,0,1072177,Green Enigma Shoes,Green Enigma Shoes,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130000,Lucida,FALSE,TRUE,0,1072210,Red Rivers Boots,Red Rivers Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130000,Lucida,FALSE,TRUE,0,1072312,Blue Pageant,Blue Pageant,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130000,Lucida,FALSE,TRUE,0,1402012,Doombringer,Doombringer,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130000,Lucida,FALSE,TRUE,0,2000004,Elixir,Elixir,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130000,Lucida,FALSE,TRUE,0,2000006,Mana Elixir,Mana Elixir,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130000,Lucida,FALSE,TRUE,0,2050004,All Cure Potion,All Cure Potion,50000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130000,Lucida,FALSE,TRUE,0,2040412,Scroll for Topwear for LUK 10%,Scroll for Topwear for LUK 10%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130000,Lucida,FALSE,TRUE,0,2040419,Scroll for Topwear for STR 10%,Scroll for Topwear for STR 10%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130000,Lucida,FALSE,TRUE,0,2044601,Scroll for Crossbow for ATT 60%,Scroll for Crossbow for ATT 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130000,Lucida,FALSE,TRUE,0,2044901,Scroll for Gun for ATT 60%,Scroll for Gun for ATT 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130000,Lucida,FALSE,TRUE,0,4000074,Lucida Tail,Lucida Tail,600000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130000,Lucida,FALSE,TRUE,0,4004003,Lucky Crystal Ore,LUK Crystal Ore,10000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130000,Lucida,FALSE,TRUE,0,4006001,The Summoning Rock,The Summoning Rock,10000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130000,Lucida,FALSE,TRUE,0,4010004,Silver Ore,Silver Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130000,Lucida,FALSE,TRUE,0,4020006,Topaz Ore,Topaz Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130000,Lucida,FALSE,TRUE,0,4161021,[Storybook] Formula for Black Cloud,[Storybook] Formula for Black Cloud,7000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,0,Meso,Meso,400000,344,516,430,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1002095,Mithril Planet,Mithril Planet,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1002246,Dark Seraphis,Dark Seraphis,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1032014,Pink-Flowered Earrings,Pink-Flowered Earrings,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1032016,Metal Heart Earrings,Metal Heart Earrings,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1041095,Bloody Mantis,Bloody Mantis,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1041102,Pink Mystique,Pink Mystique,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1050069,Brown Requiem,Brown Requiem,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1050070,Dark Requiem,Dark Requiem,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1051054,Brown Requierre,Brown Requierre,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1061094,Bloody Mantis Pants,Bloody Mantis Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1061101,Pink Mystique Pants,Pink Mystique Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1072146,Green Gore Boots,Green Gore Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1072165,Beige Elf Shoes,Baige Elf Shoes,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1082105,Dark Husk,Dark Husk,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1082108,Dark Eyes,Dark Eyes,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1312009,Hawkhead,Hawkhead,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1332015,Deadly Fin,Deadly Fin,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1372015,Angel Wings,Angel Wings,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1372016,Phoenix Wand,Phoenix Wand,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1402011,Sparta,Sparta,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,1492009,Abyss Shooter,Abyss Shooter,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,2000004,Elixir,Elixir,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,2000006,Mana Elixir,Mana Elixir,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,2040618,Scroll for Bottomwear for Mobility 60%,Scroll for Bottomwear for Mobility 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,2041021,Scroll for Cape for LUK 100%,Scroll for Cape for LUK 100%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,2044301,Scroll for Spear for ATT 60%,Scroll for Spear for ATT 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,2050000,Antidote,Antidote,50000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,4000079,Cerebes Tooth,Cerebes Tooth,600000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,4010004,Silver Ore,Silver Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130001,Cerebes,FALSE,TRUE,0,4020007,Diamond Ore,Diamond Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,0,Meso,Meso,400000,364,545,454.5,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1002328,Green Pireta Hat,Green Pireta Hat,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1041101,Blue Mystique,Blue Mystique,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1050073,Blue Enigmatic,Blue Enigmatic,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1050088,Red Ades,Red Ades,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1051065,Dark Lineros,Dark Lineros,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1051077,Yellow Battle Empress,Yellow Battle Empress,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1051078,Red Battle Empress,Red Battle Empress,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1051082,Red Anes,Red Anes,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1061100,Blue Mystique Pants,Blue Mystique Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1072154,Blue Carzen Boots,Blue Carzen Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1072184,Green Wing Boots,Green Wing Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1072196,Emerald War Greave,Emerald War Greave,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1072209,Dark Neli Shoes,Dark Neli Shoes,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1082118,Green Larceny,Green Larceny,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1082123,Dark Clarity,Dark Clarity,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1082142,Green Mystra,Green Mystra,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1082207,Blue Halfglove,Blue Halfglove,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1102030,Black Seraph Cape,Black Seraph Cape,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1302016,Yellow Umbrella,Yellow Umbrella,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1332022,Angelic Betrayal,Angelic Betrayal,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1372016,Phoenix Wand,Phoenix Wand,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1412009,Helios,Helios,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,1452010,Blue Hinkel,Blue Hinkel,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,2000002,White Potion,White Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,2000006,Mana Elixir,Mana Elixir,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,2002005,Sniper Potion,Sniper Potion,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,2020015,Sunset Dew,Sunset Dew,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,2050004,All Cure Potion,All Cure Potion,50000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,2040025,Scroll for Helmet for INT 60%,Scroll for Helmet for INT 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,2040401,Scroll for Topwear for Defense 60%,Scroll for Topwear for Defense 60%,750,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,2040418,Scroll for Topwear for STR 60%,Scroll for Topwear for STR 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,2040601,Scroll for Bottomwear for Defense 60%,Scroll for Bottomwear for Defense 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,2040923,Scroll for Shield for LUK 100%,Scroll for Shield for LUK 100%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,2040928,Scroll for Shield for ATT 100%,Scroll for Shield for ATT 100%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,2041016,Scroll for Cape for INT 60%,Scroll for Cape for INT 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,2044412,Scroll for Pole Arm for Accuracy 60%,Scroll for Pole Arm for Accuracy 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,4000147,Sealed Teddy Bear,Sealed Teddy Bear,600000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,4004002,Dexterous Crystal Ore,DEX Crystal Ore,10000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,4006001,The Summoning Rock,The Summoning Rock,10000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,4020005,Sapphire Ore,Sapphire Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130010,Death Teddy,FALSE,TRUE,0,4020008,Black Crystal Ore,Black Crystal Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,0,Meso,Meso,400000,340,500,420,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1002095,Mithril Planet,Mithril Planet,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1002272,Blue Galaxy,Blue Galaxy,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1002283,Purple Nightfox,Purple Nightfox,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1002287,Beige Patriot,Beige Patriot,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1002637,Black Pirate's Bandana,Black Pirate's Bandana,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1040100,Dark Scorpio,Dark Scorpio,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1041093,Blue Ice Queen,Blue Ice Queen,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1050067,Blue Requiem,Blue Requiem,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1051055,Dark Requierre,Dark Requierre,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1051064,Green Lineros,Green Lineros,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1060089,Dark Scorpio Pants,Dark Scorpio Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1061092,Blue Ice Queen Skirt,Blue Ice Queen Skirt,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1072163,Red Mystique Shoes,Red Mystique Shoes,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1072184,Green Wing Boots,Green Wing Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1082115,Emerald Emperor,Emerald Emperor,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1082118,Green Larceny,Green Larceny,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1102027,Blue Seraph Cape,Blue Seraph Cape,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1203010,Steely Throwing-Knives,Steely Throwing-Knives,400,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1322019,The Judgement,The Judgement,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1382010,Dark Ritual,Dark Ritual,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1452009,Red Hinkel,Red Hinkel,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,1472026,Brown Scarab,Brown Scarab,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,2000004,Elixir,Elixir,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,2000005,Power Elixir,Power Elixir,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,2000006,Mana Elixir,Mana Elixir,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,2040401,Scroll for Topwear for Defense 60%,Scroll for Topwear for Defense 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,2043001,Scroll for One-Handed Sword for ATT 60%,Scroll for One-Handed Sword for ATT 60%,750,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,2043101,Scroll for One-Handed Axe for ATT 60%,Scroll for One-Handed Axe for ATT 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,2044301,Scroll for Spear for ATT 60%,Scroll for Spear for ATT 60%,750,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,2044401,Scroll for Pole Arm for ATT 60%,Scroll for Pole Arm for ATT 60%,750,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,4000028,Tauromacis Horn,Tauromacis Horn,600000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,4006000,The Magic Rock,The Magic Rock,10000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130100,Tauromacis,FALSE,TRUE,0,4010006,Gold Ore,Gold Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,0,Meso,Meso,400000,409,599,504,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1002095,Mithril Planet,Mithril Planet,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1002284,White Nightfox,White Nightfox,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1002327,Brown Pireta Hat,Brown Pireta Hat,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1041091,Green Ice Queen,Green Ice Queen,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1041103,Red Mystique,Red Mystique,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1050077,Green Pris,Green Pris,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1051047,Dark Anakarune,Dark Anakarune,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1051055,Dark Requierre,Dark Requierre,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1051056,Green Enigma,Green Enigma,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1051063,Beige Lineros,Beige Lineros,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1061090,Green Ice Queen Skirt,Green Ice Queen Skirt,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1061102,Red Mystique Pants,Red Mystique Pants,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1072167,Dark Elf Shoes,Dark Elf Shoes,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1072211,Blue Rivers Boots,Blue Rivers Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1082100,Dark Lorin,Dark Lorin,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1082104,Mithril Husk,Mithril Husk,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1092015,Steel Ancient Shield,Steel Ancient Shield,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1092016,Silver Ancient Shield,Silver Ancient Shield,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1102028,Red Seraph Cape,Red Seraph Cape,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1312008,Buck,Buck,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1382010,Dark Ritual,Dark Ritual,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1412008,Chrono,Chrono,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1422010,Gigantic Sledge,Gigantic Sledge,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1452011,Golden Hinkel,Golden Hinkel,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,1482009,Beia Crash,Beia Crash,500,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,2000005,Power Elixir,Power Elixir,20000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,2040337,Dark Scroll for Accessory for STR 70%,Dark Scroll for Accessory for STR 70%,750,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,2044101,Scroll for Two-Handed Axe for ATT 60%,Scroll for Two-Handed Axe for ATT 60%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,2044114,Scroll for Two-Handed Axe for Accuracy 10%,Scroll for Two-Handed Axe for Accuracy 10%,300,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,4000046,Taurospear Horn,Taurospear Horn,600000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,4006001,The Summoning Rock,The Summoning Rock,10000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,4010003,Adamantium Ore,Adamantium Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130101,Taurospear,FALSE,TRUE,0,4020008,Black Crystal Ore,Black Crystal Ore,9000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,0,Meso,Meso,400000,391,578,484.5,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1002028,Silver Crusader Helm,Silver Crusader Helm,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1002030,Silver Planet,Silver Planet,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1002084,Blue Oriental Helmet,Blue Oriental Helmet,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1002185,Dark Pilfer,Dark Pilfer,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1002282,Blue Nightfox,Blue Nightfox,1287,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1032011,Blue Moon,Blue Moon,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1041081,White Piettra,White Piettra,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1050047,Orange Calas,Orange Calas,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1050063,Green Linnex,Green Linnex,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1050068,Red Requiem,Red Requiem,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1050069,Brown Requiem,Brown Requiem,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1050074,Dark Enigmatic,Dark Enigmatic,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1051054,Brown Requierre,Brown Requierre,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1051058,Dark Enigma,Dark Enigma,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1061080,White Piettra Skirt,White Piettra Skirt,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1072124,Blue Steel-Tip Boots,Blue Steel-Tip Boots,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1072128,Blue Goni Shoes,Blue Goni Shoes,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1072137,Green Goldrunners,Green Goldrunners,800,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1082010,Mithril Brist,Mithril Brist,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1082081,Red Pennance,Red Pennance,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1082091,Dark Garner,Dark Garner,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1092006,Mithril Buckler,Mithril Buckler,700,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1102023,White Gaia Cape,White Gaia Cape,1000,1,1,1,,,,,,,,,,,,,,,,
TRUE,7130102,Yeti and Pepe,FALSE,TRUE,0,1203007,Icicle,Icicle,500,1,1,1,,,,,,,,,,,,,,,,
